question_id,permutation_idx,prob_A,prob_B,prob_C,prob_D,predicted_answer,correct_position,correct_answer,model,confident,temperature,agent_1_ans,agent_2_ans,agent_3_ans
q138,3,0.0,1.0,0.0,0.0,B,B,A,gemma3:4b,1,0.5,A,A,A
q139,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:4b,1,0.5,D,D,D
q139,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:4b,1,0.5,D,D,D
q139,2,0.0,0.3333333333333333,0.0,0.6666666666666666,D,B,D,gemma3:4b,1,0.5,D,D,D
q139,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,C,A,D,gemma3:4b,1,0.5,D,D,D
q140,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:4b,1,0.5,D,D,D
q140,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:4b,1,0.5,D,D,D
q140,2,0.0,1.0,0.0,0.0,B,B,D,gemma3:4b,1,0.5,D,D,D
q140,3,0.6666666666666666,0.0,0.0,0.3333333333333333,A,A,D,gemma3:4b,1,0.5,D,D,D
q141,0,0.0,0.0,0.3333333333333333,0.6666666666666666,D,B,B,gemma3:4b,0,0.5,D,D,C
q141,1,0.0,0.0,0.0,1.0,D,A,B,gemma3:4b,0,0.5,D,D,C
q141,2,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,B,gemma3:4b,0,0.5,D,D,C
q141,3,0.0,0.0,0.0,1.0,D,C,B,gemma3:4b,0,0.5,D,D,C
q142,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,B,gemma3:4b,0,0.5,B,D,B
q142,1,1.0,0.0,0.0,0.0,A,A,B,gemma3:4b,0,0.5,B,D,B
q142,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:4b,0,0.5,B,D,B
q142,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:4b,0,0.5,B,D,B
q144,0,0.0,0.0,0.0,1.0,D,A,A,gemma3:4b,1,0.5,D,D,D
q144,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,D,A,gemma3:4b,1,0.5,D,D,D
q144,2,0.0,1.0,0.0,0.0,B,C,A,gemma3:4b,1,0.5,D,D,D
q144,3,0.0,0.0,0.0,1.0,D,B,A,gemma3:4b,1,0.5,D,D,D
q143,0,0.0,0.0,0.0,1.0,D,B,B,gemma3:4b,1,0.5,D,D,D
q143,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,B,gemma3:4b,1,0.5,D,D,D
q143,2,0.0,0.3333333333333333,0.0,0.6666666666666666,D,D,B,gemma3:4b,1,0.5,D,D,D
q143,3,0.0,0.0,0.3333333333333333,0.6666666666666666,D,C,B,gemma3:4b,1,0.5,D,D,D
q146,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,C,gemma3:4b,0,0.5,C,D,C
q146,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,B,C,gemma3:4b,0,0.5,C,D,C
q146,2,0.0,0.6666666666666666,0.0,0.3333333333333333,B,A,C,gemma3:4b,0,0.5,C,D,C
q146,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,0,0.5,C,D,C
q145,0,0.0,1.0,0.0,0.0,B,B,B,gemma3:4b,1,0.5,B,B,B
q145,1,0.0,0.6666666666666666,0.0,0.3333333333333333,B,A,B,gemma3:4b,1,0.5,B,B,B
q145,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:4b,1,0.5,B,B,B
q145,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:4b,1,0.5,B,B,B
q148,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:4b,1,0.5,D,D,D
q148,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:4b,1,0.5,D,D,D
q148,2,0.0,1.0,0.0,0.0,B,B,D,gemma3:4b,1,0.5,D,D,D
q148,3,0.0,0.0,0.0,1.0,D,A,D,gemma3:4b,1,0.5,D,D,D
q147,0,0.3333333333333333,0.6666666666666666,0.0,0.0,B,A,A,gemma3:4b,0,0.5,B,B,A
q147,1,0.0,0.0,0.0,1.0,D,D,A,gemma3:4b,0,0.5,B,B,A
q147,2,0.0,0.0,1.0,0.0,C,C,A,gemma3:4b,0,0.5,B,B,A
q147,3,0.0,1.0,0.0,0.0,B,B,A,gemma3:4b,0,0.5,B,B,A
q149,0,0.0,0.3333333333333333,0.0,0.6666666666666666,D,B,B,gemma3:4b,0,0.5,D,D,B
q149,1,0.0,0.0,0.0,1.0,D,A,B,gemma3:4b,0,0.5,D,D,B
q149,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:4b,0,0.5,D,D,B
q149,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,gemma3:4b,0,0.5,D,D,B
q151,0,0.0,0.0,1.0,0.0,C,A,A,gemma3:4b,0,0.5,C,D,C
q151,1,0.0,0.0,0.0,1.0,D,D,A,gemma3:4b,0,0.5,C,D,C
q151,2,0.0,0.0,0.0,1.0,D,C,A,gemma3:4b,0,0.5,C,D,C
q151,3,0.0,0.0,0.0,1.0,D,B,A,gemma3:4b,0,0.5,C,D,C
q150,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:4b,1,0.5,D,D,D
q150,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:4b,1,0.5,D,D,D
q150,2,0.0,1.0,0.0,0.0,B,B,D,gemma3:4b,1,0.5,D,D,D
q150,3,1.0,0.0,0.0,0.0,A,A,D,gemma3:4b,1,0.5,D,D,D
q152,0,0.0,0.0,0.0,1.0,D,C,C,gemma3:4b,1,0.5,D,D,D
q152,1,0.0,0.0,0.0,1.0,D,B,C,gemma3:4b,1,0.5,D,D,D
q152,2,0.0,0.0,1.0,0.0,C,A,C,gemma3:4b,1,0.5,D,D,D
q152,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,1,0.5,D,D,D
q154,0,0.6666666666666666,0.0,0.0,0.3333333333333333,A,C,C,gemma3:4b,0,0.5,D,A,A
q154,1,0.0,0.3333333333333333,0.0,0.6666666666666666,D,B,C,gemma3:4b,0,0.5,D,A,A
q154,2,0.3333333333333333,0.0,0.0,0.6666666666666666,D,A,C,gemma3:4b,0,0.5,D,A,A
q154,3,0.0,0.6666666666666666,0.3333333333333333,0.0,B,D,C,gemma3:4b,0,0.5,D,A,A
q153,0,0.0,0.0,0.5,0.5,D,C,C,gemma3:4b,0,0.5,,D,C
q153,1,0.0,0.5,0.0,0.5,D,B,C,gemma3:4b,0,0.5,,D,C
q153,2,0.5,0.0,0.5,0.0,C,A,C,gemma3:4b,0,0.5,,D,C
q153,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,0,0.5,,D,C
q156,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:4b,1,0.5,C,C,C
q156,1,0.0,1.0,0.0,0.0,B,B,C,gemma3:4b,1,0.5,C,C,C
q156,2,1.0,0.0,0.0,0.0,A,A,C,gemma3:4b,1,0.5,C,C,C
q156,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,1,0.5,C,C,C
q155,0,0.6666666666666666,0.0,0.0,0.3333333333333333,A,D,D,gemma3:4b,0,0.5,A,D,A
q155,1,0.0,0.0,0.3333333333333333,0.6666666666666666,D,C,D,gemma3:4b,0,0.5,A,D,A
q155,2,0.0,0.0,1.0,0.0,C,B,D,gemma3:4b,0,0.5,A,D,A
q155,3,0.0,1.0,0.0,0.0,B,A,D,gemma3:4b,0,0.5,A,D,A
q157,0,0.0,0.3333333333333333,0.0,0.6666666666666666,D,D,D,gemma3:4b,0,0.5,D,D,B
q157,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:4b,0,0.5,D,D,B
q157,2,0.0,0.3333333333333333,0.0,0.6666666666666666,D,B,D,gemma3:4b,0,0.5,D,D,B
q157,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,D,gemma3:4b,0,0.5,D,D,B
q158,0,0.0,1.0,0.0,0.0,B,B,B,gemma3:4b,1,0.5,B,B,B
q158,1,1.0,0.0,0.0,0.0,A,A,B,gemma3:4b,1,0.5,B,B,B
q158,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:4b,1,0.5,B,B,B
q158,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:4b,1,0.5,B,B,B
q159,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,B,gemma3:4b,1,0.5,B,B,B
q159,1,1.0,0.0,0.0,0.0,A,A,B,gemma3:4b,1,0.5,B,B,B
q159,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:4b,1,0.5,B,B,B
q159,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:4b,1,0.5,B,B,B
q160,0,0.0,1.0,0.0,0.0,B,B,B,gemma3:4b,1,0.5,B,B,B
q160,1,1.0,0.0,0.0,0.0,A,A,B,gemma3:4b,1,0.5,B,B,B
q160,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:4b,1,0.5,B,B,B
q160,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:4b,1,0.5,B,B,B
q162,0,0.0,0.3333333333333333,0.0,0.6666666666666666,D,D,D,gemma3:4b,0,0.5,B,D,D
q162,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:4b,0,0.5,B,D,D
q162,2,0.0,1.0,0.0,0.0,B,B,D,gemma3:4b,0,0.5,B,D,D
q162,3,1.0,0.0,0.0,0.0,A,A,D,gemma3:4b,0,0.5,B,D,D
q161,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:4b,1,0.5,C,C,C
q161,1,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,C,gemma3:4b,1,0.5,C,C,C
q161,2,0.0,0.0,0.0,1.0,D,A,C,gemma3:4b,1,0.5,C,C,C
q161,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,1,0.5,C,C,C
q163,0,0.0,1.0,0.0,0.0,B,B,B,gemma3:4b,1,0.5,B,B,B
q163,1,1.0,0.0,0.0,0.0,A,A,B,gemma3:4b,1,0.5,B,B,B
q163,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:4b,1,0.5,B,B,B
q163,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:4b,1,0.5,B,B,B
q164,0,0.0,1.0,0.0,0.0,B,A,A,gemma3:4b,1,0.5,B,B,B
q164,1,1.0,0.0,0.0,0.0,A,D,A,gemma3:4b,1,0.5,B,B,B
q164,2,0.0,0.0,0.0,1.0,D,C,A,gemma3:4b,1,0.5,B,B,B
q164,3,0.0,0.0,1.0,0.0,C,B,A,gemma3:4b,1,0.5,B,B,B
q167,0,0.0,1.0,0.0,0.0,B,B,B,gemma3:4b,1,0.5,B,B,B
q167,1,0.6666666666666666,0.3333333333333333,0.0,0.0,A,A,B,gemma3:4b,1,0.5,B,B,B
q167,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:4b,1,0.5,B,B,B
q167,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,gemma3:4b,1,0.5,B,B,B
q166,0,0.6666666666666666,0.0,0.3333333333333333,0.0,A,A,A,gemma3:4b,0,0.5,A,C,A
q166,1,0.0,0.0,0.0,1.0,D,D,A,gemma3:4b,0,0.5,A,C,A
q166,2,0.0,0.0,1.0,0.0,C,C,A,gemma3:4b,0,0.5,A,C,A
q166,3,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,A,gemma3:4b,0,0.5,A,C,A
q168,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:4b,1,0.5,C,C,C
q168,1,0.0,1.0,0.0,0.0,B,B,C,gemma3:4b,1,0.5,C,C,C
q168,2,0.6666666666666666,0.0,0.3333333333333333,0.0,A,A,C,gemma3:4b,1,0.5,C,C,C
q168,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,1,0.5,C,C,C
q165,0,0.0,1.0,0.0,0.0,B,B,B,gemma3:4b,1,0.5,B,B,B
q165,1,1.0,0.0,0.0,0.0,A,A,B,gemma3:4b,1,0.5,B,B,B
q165,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:4b,1,0.5,B,B,B
q165,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:4b,1,0.5,B,B,B
q169,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,A,A,gemma3:4b,0,0.5,C,D,C
q169,1,0.0,0.0,0.0,1.0,D,D,A,gemma3:4b,0,0.5,C,D,C
q169,2,0.0,0.0,0.3333333333333333,0.6666666666666666,D,C,A,gemma3:4b,0,0.5,C,D,C
q169,3,0.0,0.3333333333333333,0.0,0.6666666666666666,D,B,A,gemma3:4b,0,0.5,C,D,C
q172,0,0.6666666666666666,0.0,0.0,0.3333333333333333,A,A,A,gemma3:4b,0,0.5,A,D,A
q172,1,0.0,0.0,0.0,1.0,D,D,A,gemma3:4b,0,0.5,A,D,A
q172,2,0.0,0.0,1.0,0.0,C,C,A,gemma3:4b,0,0.5,A,D,A
q172,3,0.0,1.0,0.0,0.0,B,B,A,gemma3:4b,0,0.5,A,D,A
q171,0,0.0,1.0,0.0,0.0,B,B,B,gemma3:4b,1,0.5,B,B,B
q171,1,0.3333333333333333,0.6666666666666666,0.0,0.0,B,A,B,gemma3:4b,1,0.5,B,B,B
q171,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:4b,1,0.5,B,B,B
q171,3,0.0,0.0,0.3333333333333333,0.6666666666666666,D,C,B,gemma3:4b,1,0.5,B,B,B
q170,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,C,C,gemma3:4b,0,0.5,B,D,B
q170,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,B,B,C,gemma3:4b,0,0.5,B,D,B
q170,2,0.0,0.0,0.0,1.0,D,A,C,gemma3:4b,0,0.5,B,D,B
q170,3,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,C,gemma3:4b,0,0.5,B,D,B
q173,0,1.0,0.0,0.0,0.0,A,A,A,gemma3:4b,1,0.5,A,A,A
q173,1,0.0,0.0,0.0,1.0,D,D,A,gemma3:4b,1,0.5,A,A,A
q173,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,A,gemma3:4b,1,0.5,A,A,A
q173,3,0.0,1.0,0.0,0.0,B,B,A,gemma3:4b,1,0.5,A,A,A
q174,0,0.0,1.0,0.0,0.0,B,B,B,gemma3:4b,1,0.5,B,B,B
q174,1,1.0,0.0,0.0,0.0,A,A,B,gemma3:4b,1,0.5,B,B,B
q174,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:4b,1,0.5,B,B,B
q174,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:4b,1,0.5,B,B,B
q176,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:4b,1,0.5,D,D,D
q176,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:4b,1,0.5,D,D,D
q176,2,0.0,1.0,0.0,0.0,B,B,D,gemma3:4b,1,0.5,D,D,D
q176,3,1.0,0.0,0.0,0.0,A,A,D,gemma3:4b,1,0.5,D,D,D
q175,0,1.0,0.0,0.0,0.0,A,A,A,gemma3:4b,0,0.5,C,A,A
q175,1,0.0,0.0,0.0,1.0,D,D,A,gemma3:4b,0,0.5,C,A,A
q175,2,0.0,0.0,1.0,0.0,C,C,A,gemma3:4b,0,0.5,C,A,A
q175,3,0.0,1.0,0.0,0.0,B,B,A,gemma3:4b,0,0.5,C,A,A
q177,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:4b,1,0.5,D,D,D
q177,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:4b,1,0.5,D,D,D
q177,2,0.0,1.0,0.0,0.0,B,B,D,gemma3:4b,1,0.5,D,D,D
q177,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,D,gemma3:4b,1,0.5,D,D,D
q178,0,0.0,1.0,0.0,0.0,B,B,B,gemma3:4b,1,0.5,,B,B
q178,1,1.0,0.0,0.0,0.0,A,A,B,gemma3:4b,1,0.5,,B,B
q178,2,0.3333333333333333,0.0,0.0,0.6666666666666666,D,D,B,gemma3:4b,1,0.5,,B,B
q178,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:4b,1,0.5,,B,B
q180,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:4b,1,0.5,C,C,C
q180,1,0.0,1.0,0.0,0.0,B,B,C,gemma3:4b,1,0.5,C,C,C
q180,2,1.0,0.0,0.0,0.0,A,A,C,gemma3:4b,1,0.5,C,C,C
q180,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,1,0.5,C,C,C
q179,0,0.0,1.0,0.0,0.0,B,B,B,gemma3:4b,1,0.5,B,B,B
q179,1,0.6666666666666666,0.3333333333333333,0.0,0.0,A,A,B,gemma3:4b,1,0.5,B,B,B
q179,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:4b,1,0.5,B,B,B
q179,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:4b,1,0.5,B,B,B
q181,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,B,gemma3:4b,0,0.5,D,B,B
q181,1,0.0,0.0,0.0,1.0,D,A,B,gemma3:4b,0,0.5,D,B,B
q181,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:4b,0,0.5,D,B,B
q181,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:4b,0,0.5,D,B,B
q182,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:4b,1,0.5,C,C,C
q182,1,0.0,1.0,0.0,0.0,B,B,C,gemma3:4b,1,0.5,C,C,C
q182,2,1.0,0.0,0.0,0.0,A,A,C,gemma3:4b,1,0.5,C,C,C
q182,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,1,0.5,C,C,C
q184,0,0.0,1.0,0.0,0.0,B,C,C,gemma3:4b,1,0.5,,B,B
q184,1,1.0,0.0,0.0,0.0,A,B,C,gemma3:4b,1,0.5,,B,B
q184,2,0.0,0.0,0.0,1.0,D,A,C,gemma3:4b,1,0.5,,B,B
q184,3,0.0,0.0,0.5,0.5,D,D,C,gemma3:4b,1,0.5,,B,B
q183,0,1.0,0.0,0.0,0.0,A,A,A,gemma3:4b,1,0.5,A,A,A
q183,1,0.0,0.0,0.0,1.0,D,D,A,gemma3:4b,1,0.5,A,A,A
q183,2,0.0,0.0,1.0,0.0,C,C,A,gemma3:4b,1,0.5,A,A,A
q183,3,0.0,1.0,0.0,0.0,B,B,A,gemma3:4b,1,0.5,A,A,A
q185,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:4b,1,0.5,C,C,C
q185,1,0.0,1.0,0.0,0.0,B,B,C,gemma3:4b,1,0.5,C,C,C
q185,2,0.3333333333333333,0.0,0.0,0.6666666666666666,D,A,C,gemma3:4b,1,0.5,C,C,C
q185,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,1,0.5,C,C,C
q186,0,1.0,0.0,0.0,0.0,A,A,A,gemma3:4b,1,0.5,A,A,A
q186,1,0.0,0.0,0.0,1.0,D,D,A,gemma3:4b,1,0.5,A,A,A
q186,2,0.0,0.0,1.0,0.0,C,C,A,gemma3:4b,1,0.5,A,A,A
q186,3,0.0,1.0,0.0,0.0,B,B,A,gemma3:4b,1,0.5,A,A,A
q188,0,0.0,1.0,0.0,0.0,B,B,B,gemma3:4b,1,0.5,B,B,B
q188,1,1.0,0.0,0.0,0.0,A,A,B,gemma3:4b,1,0.5,B,B,B
q188,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:4b,1,0.5,B,B,B
q188,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:4b,1,0.5,B,B,B
q187,0,1.0,0.0,0.0,0.0,A,D,D,gemma3:4b,1,0.5,A,A,A
q187,1,0.0,0.0,0.0,1.0,D,C,D,gemma3:4b,1,0.5,A,A,A
q187,2,0.0,0.0,1.0,0.0,C,B,D,gemma3:4b,1,0.5,A,A,A
q187,3,0.0,1.0,0.0,0.0,B,A,D,gemma3:4b,1,0.5,A,A,A
q189,0,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,D,gemma3:4b,0,0.5,D,C,D
q189,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,D,gemma3:4b,0,0.5,D,C,D
q189,2,0.3333333333333333,0.6666666666666666,0.0,0.0,B,B,D,gemma3:4b,0,0.5,D,C,D
q189,3,0.0,0.0,0.0,1.0,D,A,D,gemma3:4b,0,0.5,D,C,D
q192,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:4b,1,0.5,D,D,D
q192,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,gemma3:4b,1,0.5,D,D,D
q192,2,0.0,1.0,0.0,0.0,B,B,D,gemma3:4b,1,0.5,D,D,D
q192,3,0.6666666666666666,0.0,0.0,0.3333333333333333,A,A,D,gemma3:4b,1,0.5,D,D,D
q190,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:4b,1,0.5,C,C,C
q190,1,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,C,gemma3:4b,1,0.5,C,C,C
q190,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,A,C,gemma3:4b,1,0.5,C,C,C
q190,3,0.0,0.0,0.0,1.0,D,D,C,gemma3:4b,1,0.5,C,C,C
q191,0,0.0,0.0,1.0,0.0,C,C,C,gemma3:4b,1,0.5,C,C,C
q191,1,0.0,0.0,1.0,0.0,C,B,C,gemma3:4b,1,0.5,C,C,C
q191,2,0.0,0.6666666666666666,0.3333333333333333,0.0,B,A,C,gemma3:4b,1,0.5,C,C,C
q191,3,0.3333333333333333,0.0,0.0,0.6666666666666666,D,D,C,gemma3:4b,1,0.5,C,C,C
q194,0,0.0,0.0,0.0,1.0,D,C,C,gemma3:4b,1,0.5,,D,D
q194,1,0.0,0.0,0.5,0.5,D,B,C,gemma3:4b,1,0.5,,D,D
q194,2,0.0,0.0,0.5,0.5,D,A,C,gemma3:4b,1,0.5,,D,D
q194,3,0.0,0.0,0.5,0.5,C,D,C,gemma3:4b,1,0.5,,D,D
q195,0,0.0,1.0,0.0,0.0,B,B,B,gemma3:4b,1,0.5,B,B,B
q195,1,1.0,0.0,0.0,0.0,A,A,B,gemma3:4b,1,0.5,B,B,B
q195,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:4b,1,0.5,B,B,B
q195,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:4b,1,0.5,B,B,B
q193,0,0.0,0.0,1.0,0.0,C,A,A,gemma3:4b,1,0.5,C,C,C
q193,1,0.0,0.0,0.0,1.0,D,D,A,gemma3:4b,1,0.5,C,C,C
q193,2,0.0,0.0,1.0,0.0,C,C,A,gemma3:4b,1,0.5,C,C,C
q193,3,0.0,0.0,0.0,1.0,D,B,A,gemma3:4b,1,0.5,C,C,C
q196,0,0.0,1.0,0.0,0.0,B,B,B,gemma3:4b,1,0.5,B,B,B
q196,1,0.3333333333333333,0.0,0.0,0.6666666666666666,D,A,B,gemma3:4b,1,0.5,B,B,B
q196,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:4b,1,0.5,B,B,B
q196,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:4b,1,0.5,B,B,B
q198,0,0.0,0.0,0.0,1.0,D,C,C,gemma3:4b,1,0.5,D,D,D
q198,1,0.0,0.0,0.0,1.0,D,B,C,gemma3:4b,1,0.5,D,D,D
q198,2,0.0,0.3333333333333333,0.6666666666666666,0.0,C,A,C,gemma3:4b,1,0.5,D,D,D
q198,3,0.0,0.3333333333333333,0.0,0.6666666666666666,D,D,C,gemma3:4b,1,0.5,D,D,D
q200,0,0.0,1.0,0.0,0.0,B,B,B,gemma3:4b,1,0.5,B,B,B
q200,1,1.0,0.0,0.0,0.0,A,A,B,gemma3:4b,1,0.5,B,B,B
q200,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:4b,1,0.5,B,B,B
q200,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:4b,1,0.5,B,B,B
q197,0,0.0,0.0,0.0,1.0,D,D,D,gemma3:4b,1,0.5,D,D,D
q197,1,0.0,0.3333333333333333,0.6666666666666666,0.0,C,C,D,gemma3:4b,1,0.5,D,D,D
q197,2,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,D,gemma3:4b,1,0.5,D,D,D
q197,3,0.0,0.0,0.0,1.0,D,A,D,gemma3:4b,1,0.5,D,D,D
q199,0,0.6666666666666666,0.3333333333333333,0.0,0.0,A,D,D,gemma3:4b,0,0.5,A,B,A
q199,1,0.0,0.0,1.0,0.0,C,C,D,gemma3:4b,0,0.5,A,B,A
q199,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,B,D,gemma3:4b,0,0.5,A,B,A
q199,3,0.0,0.6666666666666666,0.3333333333333333,0.0,B,A,D,gemma3:4b,0,0.5,A,B,A
q201,0,0.0,0.0,0.3333333333333333,0.6666666666666666,D,B,B,gemma3:4b,0,0.5,D,D,C
q201,1,0.0,0.0,0.0,1.0,D,A,B,gemma3:4b,0,0.5,D,D,C
q201,2,0.0,0.0,0.0,1.0,D,D,B,gemma3:4b,0,0.5,D,D,C
q201,3,0.0,0.0,1.0,0.0,C,C,B,gemma3:4b,0,0.5,D,D,C
