question_id,permutation_idx,prob_A,prob_B,prob_C,prob_D,predicted_answer,correct_position,correct_answer,model,confident,temperature,agent_1_ans,agent_2_ans,agent_3_ans
q102,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,D,microsoft/Phi-3.5-mini-instruct,0,0.7,D,D,B
q102,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,A,D,microsoft/Phi-3.5-mini-instruct,0,0.7,D,D,B
q103,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q103,1,0.0,1.0,0.0,0.0,B,B,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q103,2,1.0,0.0,0.0,0.0,A,A,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q103,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q104,0,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q104,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q104,2,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q104,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q105,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q105,1,0.0,0.5,0.5,0.0,C,B,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q105,2,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q105,3,0.5,0.0,0.0,0.5,A,D,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q106,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q106,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q106,2,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q106,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q107,0,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,D,microsoft/Phi-3.5-mini-instruct,0,0.7,D,C,B
q107,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,microsoft/Phi-3.5-mini-instruct,0,0.7,D,C,B
q107,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,D,microsoft/Phi-3.5-mini-instruct,0,0.7,D,C,B
q107,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,D,microsoft/Phi-3.5-mini-instruct,0,0.7,D,C,B
q108,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q108,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q108,2,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q108,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q109,0,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,A,B
q109,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,C,D,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,A,B
q109,2,0.3333333333333333,0.0,0.6666666666666666,0.0,C,C,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,A,B
q109,3,0.3333333333333333,0.0,0.6666666666666666,0.0,C,B,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,A,B
q110,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q110,1,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q110,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,A,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q110,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q111,0,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q111,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q111,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q111,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q112,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q112,1,0.6666666666666666,0.0,0.3333333333333333,0.0,A,A,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q112,2,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q112,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q113,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,C,microsoft/Phi-3.5-mini-instruct,0,0.7,D,C,C
q113,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,C,microsoft/Phi-3.5-mini-instruct,0,0.7,D,C,C
q113,2,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,C,microsoft/Phi-3.5-mini-instruct,0,0.7,D,C,C
q113,3,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,C,microsoft/Phi-3.5-mini-instruct,0,0.7,D,C,C
q114,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,C,A
q114,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,D,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,C,A
q114,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,C,A
q114,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,C,A
q115,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,A,A
q115,1,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,A,A
q115,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,A,A
q115,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,A,A
q116,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q116,1,0.0,0.6666666666666666,0.0,0.3333333333333333,B,A,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q116,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q116,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q117,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q117,1,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q117,2,0.3333333333333333,0.0,0.6666666666666666,0.0,C,A,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q117,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q118,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q118,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q118,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q118,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q119,0,0.0,1.0,0.0,0.0,B,B,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q119,1,1.0,0.0,0.0,0.0,A,A,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q119,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q119,3,0.0,0.0,1.0,0.0,C,C,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q120,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q120,1,0.0,1.0,0.0,0.0,B,B,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q120,2,0.6666666666666666,0.0,0.3333333333333333,0.0,A,A,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q120,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q121,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q121,1,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q121,2,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,D,A,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q121,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q122,0,0.0,1.0,0.0,0.0,B,B,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q122,1,1.0,0.0,0.0,0.0,A,A,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q122,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q122,3,0.0,0.0,1.0,0.0,C,C,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q123,0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,D,D,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q123,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,C,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q123,2,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,D,B,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q123,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,A,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q124,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q124,1,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q124,2,0.6666666666666666,0.0,0.0,0.3333333333333333,A,A,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q124,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q125,0,0.6666666666666666,0.0,0.0,0.3333333333333333,A,A,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
q125,1,0.3333333333333333,0.0,0.0,0.6666666666666666,D,D,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
q125,2,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,C,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
q125,3,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,D,B,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
q126,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,C,B
q126,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,A,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,C,B
q126,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,C,B
q126,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,C,B,microsoft/Phi-3.5-mini-instruct,0,0.7,C,C,B
q127,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q127,1,0.0,0.6666666666666666,0.3333333333333333,0.0,B,B,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q127,2,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q127,3,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,C,microsoft/Phi-3.5-mini-instruct,1,0.7,C,C,C
q128,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,D,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q128,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,C,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q128,2,0.0,0.0,0.3333333333333333,0.6666666666666666,D,B,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q128,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,A,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,B
q129,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,C,C,microsoft/Phi-3.5-mini-instruct,0,0.7,D,C,B
q129,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,B,C,microsoft/Phi-3.5-mini-instruct,0,0.7,D,C,B
q129,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,A,C,microsoft/Phi-3.5-mini-instruct,0,0.7,D,C,B
q129,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,C,microsoft/Phi-3.5-mini-instruct,0,0.7,D,C,B
q130,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q130,1,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q130,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,A,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q130,3,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q131,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q131,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q131,2,0.0,1.0,0.0,0.0,B,B,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q131,3,0.5,0.0,0.5,0.0,C,A,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q132,0,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,D,microsoft/Phi-3.5-mini-instruct,0,0.7,,A,D
q132,1,0.0,0.0,0.3333333333333333,0.6666666666666666,D,C,D,microsoft/Phi-3.5-mini-instruct,0,0.7,,A,D
q132,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,D,microsoft/Phi-3.5-mini-instruct,0,0.7,,A,D
q132,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,A,D,microsoft/Phi-3.5-mini-instruct,0,0.7,,A,D
q133,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,A,A
q133,1,0.3333333333333333,0.0,0.0,0.6666666666666666,D,D,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,A,A
q133,2,0.0,0.0,1.0,0.0,C,C,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,A,A
q133,3,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,A,A
q134,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q134,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q134,2,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q134,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q135,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q135,1,0.3333333333333333,0.0,0.0,0.6666666666666666,D,A,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q135,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q135,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q136,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q136,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q136,2,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q136,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q137,0,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q137,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q137,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q137,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q138,0,1.0,0.0,0.0,0.0,A,A,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
q138,1,0.0,0.0,0.0,1.0,D,D,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
q138,2,0.0,0.0,1.0,0.0,C,C,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
q138,3,0.0,1.0,0.0,0.0,B,B,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
q139,0,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q139,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q139,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q139,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q140,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q140,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q140,2,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q140,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q141,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,B,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,B
q141,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,A,B,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,B
q141,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,B
q141,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,B
q142,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q142,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q142,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q142,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q143,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,B,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,A
q143,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,A,B,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,A
q143,2,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,B,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,A
q143,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,A
q144,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,A,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,A
q144,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,D,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,A
q144,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,C,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,A
q144,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,A,microsoft/Phi-3.5-mini-instruct,0,0.7,C,B,A
q145,0,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q145,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q145,2,0.0,0.0,0.0,1.0,D,D,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q145,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,microsoft/Phi-3.5-mini-instruct,1,0.7,,B,B
q146,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q146,1,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q146,2,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q146,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q147,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
q147,1,0.0,0.0,0.0,1.0,D,D,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
q147,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
q147,3,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,A,microsoft/Phi-3.5-mini-instruct,1,0.7,,A,A
q148,0,0.0,0.0,0.3333333333333333,0.6666666666666666,D,D,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q148,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q148,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,B,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q148,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,D,microsoft/Phi-3.5-mini-instruct,1,0.7,,D,D
q149,0,0.0,0.3333333333333333,0.0,0.6666666666666666,D,B,B,microsoft/Phi-3.5-mini-instruct,0,0.7,,D,B
q149,1,0.0,0.0,1.0,0.0,C,A,B,microsoft/Phi-3.5-mini-instruct,0,0.7,,D,B
q149,2,0.0,0.6666666666666666,0.0,0.3333333333333333,B,D,B,microsoft/Phi-3.5-mini-instruct,0,0.7,,D,B
q149,3,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,B,microsoft/Phi-3.5-mini-instruct,0,0.7,,D,B
q150,0,0.0,0.0,0.0,1.0,D,D,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q150,1,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q150,2,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q150,3,1.0,0.0,0.0,0.0,A,A,D,microsoft/Phi-3.5-mini-instruct,0,0.7,C,D,D
q151,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,D,A,A,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,B
q151,1,0.0,0.0,0.0,1.0,D,D,A,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,B
q151,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,A,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,B
q151,3,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,A,microsoft/Phi-3.5-mini-instruct,0,0.7,,C,B
q152,0,0.0,0.0,0.6666666666666666,0.3333333333333333,C,C,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q152,1,0.0,0.3333333333333333,0.0,0.6666666666666666,D,B,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q152,2,0.0,0.0,0.6666666666666666,0.3333333333333333,C,A,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q152,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,1,0.7,,C,C
q153,0,0.0,0.0,1.0,0.0,C,C,C,microsoft/Phi-3.5-mini-instruct,0,0.7,D,C,C
q153,1,0.0,0.6666666666666666,0.0,0.3333333333333333,B,B,C,microsoft/Phi-3.5-mini-instruct,0,0.7,D,C,C
q153,2,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,D,A,C,microsoft/Phi-3.5-mini-instruct,0,0.7,D,C,C
q153,3,0.0,0.0,0.0,1.0,D,D,C,microsoft/Phi-3.5-mini-instruct,0,0.7,D,C,C
