question_id,permutation_idx,prob_A,prob_B,prob_C,prob_D,predicted_answer,correct_position,correct_answer,model,temperature,is_correct_fixed,debiased_predicted_answer,debiased_is_correct
2015_q24,1,0.8666666666666667,0.0,0.1333333333333333,0.0,A,C,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,1
2015_q24,2,0.8,0.1333333333333333,0.0666666666666666,0.0,A,B,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2015_q24,3,0.8,0.1333333333333333,0.0666666666666666,0.0,A,A,D,microsoft/Phi-3-mini-4k-instruct,0.7,1,A,1
2015_q27,0,0.7333333333333333,0.2666666666666666,0.0,0.0,A,A,A,microsoft/Phi-3-mini-4k-instruct,0.7,1,B,0
2015_q27,1,0.8461538461538461,0.0769230769230769,0.0769230769230769,0.0,A,D,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2015_q27,2,0.7857142857142857,0.0714285714285714,0.1428571428571428,0.0,A,C,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,1
2015_q27,3,0.8,0.2,0.0,0.0,A,B,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2015_q29,0,0.3333333333333333,0.6666666666666666,0.0,0.0,B,A,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,B,0
2015_q29,1,0.3333333333333333,0.6,0.0666666666666666,0.0,B,D,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,B,0
2015_q29,2,0.4,0.5333333333333333,0.0,0.0666666666666666,B,C,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,B,0
2015_q29,3,0.25,0.3333333333333333,0.0,0.4166666666666667,D,B,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2015_q33,0,1.0,0.0,0.0,0.0,A,A,A,microsoft/Phi-3-mini-4k-instruct,0.7,1,A,1
2015_q33,1,0.8666666666666667,0.0666666666666666,0.0,0.0666666666666666,A,D,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2015_q33,2,0.8666666666666667,0.0,0.1333333333333333,0.0,A,C,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,1
2015_q33,3,0.8666666666666667,0.1333333333333333,0.0,0.0,A,B,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2015_q38,0,0.8,0.2,0.0,0.0,A,B,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2015_q38,1,1.0,0.0,0.0,0.0,A,A,B,microsoft/Phi-3-mini-4k-instruct,0.7,1,A,1
2015_q38,2,0.8,0.0,0.0,0.2,A,D,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2015_q38,3,0.8,0.0,0.2,0.0,A,C,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,1
2015_q39,0,0.4,0.3333333333333333,0.0666666666666666,0.2,A,D,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2015_q39,1,0.5333333333333333,0.1333333333333333,0.3333333333333333,0.0,A,C,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,1
2015_q39,2,0.4,0.4666666666666667,0.1333333333333333,0.0,B,B,D,microsoft/Phi-3-mini-4k-instruct,0.7,1,B,1
2015_q39,3,0.5333333333333333,0.4,0.0666666666666666,0.0,A,A,D,microsoft/Phi-3-mini-4k-instruct,0.7,1,B,0
2015_q40,0,0.2666666666666666,0.2,0.2666666666666666,0.2666666666666666,D,D,D,microsoft/Phi-3-mini-4k-instruct,0.7,1,D,1
2015_q40,1,0.1333333333333333,0.2666666666666666,0.5333333333333333,0.0666666666666666,C,C,D,microsoft/Phi-3-mini-4k-instruct,0.7,1,C,1
2015_q40,2,0.2,0.5333333333333333,0.2,0.0666666666666666,B,B,D,microsoft/Phi-3-mini-4k-instruct,0.7,1,B,1
2015_q40,3,0.6666666666666666,0.2,0.0666666666666666,0.0666666666666666,A,A,D,microsoft/Phi-3-mini-4k-instruct,0.7,1,D,0
2016_q1,0,0.8,0.0666666666666666,0.0666666666666666,0.0666666666666666,A,C,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2016_q1,1,0.7692307692307693,0.1538461538461538,0.0,0.0769230769230769,A,B,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2016_q1,2,0.9285714285714286,0.0,0.0,0.0714285714285714,A,A,C,microsoft/Phi-3-mini-4k-instruct,0.7,1,D,0
2016_q1,3,0.9285714285714286,0.0,0.0,0.0714285714285714,A,D,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2016_q2,0,0.7,0.2,0.0,0.1,A,A,A,microsoft/Phi-3-mini-4k-instruct,0.7,1,D,0
2016_q2,1,0.9,0.0,0.0,0.1,A,D,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2016_q2,2,0.8888888888888888,0.0,0.0,0.1111111111111111,A,C,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2016_q2,3,0.8181818181818182,0.0,0.0909090909090909,0.0909090909090909,A,B,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2016_q3,0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.4444444444444444,D,C,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2016_q3,1,0.1666666666666666,0.5833333333333334,0.25,0.0,B,B,C,microsoft/Phi-3-mini-4k-instruct,0.7,1,B,1
2016_q3,2,0.0769230769230769,0.9230769230769232,0.0,0.0,B,A,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,B,0
2016_q3,3,0.5454545454545454,0.2727272727272727,0.1818181818181818,0.0,A,D,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,0
2016_q5,0,0.9285714285714286,0.0714285714285714,0.0,0.0,A,D,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2016_q5,1,0.9285714285714286,0.0714285714285714,0.0,0.0,A,C,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2016_q5,2,0.9285714285714286,0.0714285714285714,0.0,0.0,A,B,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2016_q5,3,0.9285714285714286,0.0714285714285714,0.0,0.0,A,A,D,microsoft/Phi-3-mini-4k-instruct,0.7,1,A,1
2016_q6,0,0.9333333333333332,0.0666666666666666,0.0,0.0,A,B,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2016_q6,1,0.8666666666666667,0.0666666666666666,0.0666666666666666,0.0,A,A,B,microsoft/Phi-3-mini-4k-instruct,0.7,1,A,1
2016_q6,2,0.9333333333333332,0.0,0.0666666666666666,0.0,A,D,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2016_q6,3,0.9333333333333332,0.0,0.0666666666666666,0.0,A,C,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2016_q7,0,0.75,0.25,0.0,0.0,A,D,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,B,0
2016_q7,1,0.6666666666666666,0.3333333333333333,0.0,0.0,A,C,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,B,0
2016_q7,2,0.6666666666666666,0.3333333333333333,0.0,0.0,A,B,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,B,1
2016_q7,3,0.6666666666666666,0.0,0.3333333333333333,0.0,A,A,D,microsoft/Phi-3-mini-4k-instruct,0.7,1,C,0
2016_q8,0,0.5714285714285714,0.2142857142857142,0.2142857142857142,0.0,A,A,A,microsoft/Phi-3-mini-4k-instruct,0.7,1,C,0
2016_q8,1,0.3636363636363636,0.1818181818181818,0.2727272727272727,0.1818181818181818,A,D,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2016_q8,2,0.3571428571428571,0.3571428571428571,0.2142857142857142,0.0714285714285714,A,C,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,1
2016_q8,3,0.4,0.5333333333333333,0.0666666666666666,0.0,B,B,A,microsoft/Phi-3-mini-4k-instruct,0.7,1,B,1
2016_q9,0,0.9333333333333332,0.0,0.0666666666666666,0.0,A,A,A,microsoft/Phi-3-mini-4k-instruct,0.7,1,A,1
2016_q9,1,0.3333333333333333,0.0,0.1333333333333333,0.5333333333333333,D,D,A,microsoft/Phi-3-mini-4k-instruct,0.7,1,D,1
2016_q9,2,0.2,0.0,0.8,0.0,C,C,A,microsoft/Phi-3-mini-4k-instruct,0.7,1,C,1
2016_q9,3,0.3333333333333333,0.6,0.0666666666666666,0.0,B,B,A,microsoft/Phi-3-mini-4k-instruct,0.7,1,B,1
2016_q10,0,0.8666666666666667,0.0666666666666666,0.0666666666666666,0.0,A,D,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2016_q10,1,0.5333333333333333,0.2666666666666666,0.0666666666666666,0.1333333333333333,A,C,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2016_q10,2,0.6666666666666666,0.1333333333333333,0.2,0.0,A,B,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,0
2016_q10,3,0.8,0.2,0.0,0.0,A,A,D,microsoft/Phi-3-mini-4k-instruct,0.7,1,A,1
2016_q11,0,0.8666666666666667,0.0666666666666666,0.0,0.0666666666666666,A,D,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2016_q11,1,0.8,0.1333333333333333,0.0,0.0666666666666666,A,C,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2016_q11,2,0.9333333333333332,0.0666666666666666,0.0,0.0,A,B,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2016_q11,3,0.9333333333333332,0.0,0.0666666666666666,0.0,A,A,D,microsoft/Phi-3-mini-4k-instruct,0.7,1,A,1
2016_q14,0,1.0,0.0,0.0,0.0,A,A,A,microsoft/Phi-3-mini-4k-instruct,0.7,1,A,1
2016_q14,1,0.7333333333333333,0.0666666666666666,0.0,0.2,A,D,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2016_q14,2,0.6666666666666666,0.1333333333333333,0.1333333333333333,0.0666666666666666,A,C,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2016_q14,3,0.6,0.2666666666666666,0.0666666666666666,0.0666666666666666,A,B,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2016_q15,0,0.8666666666666667,0.1333333333333333,0.0,0.0,A,B,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2016_q15,1,0.9285714285714286,0.0714285714285714,0.0,0.0,A,A,B,microsoft/Phi-3-mini-4k-instruct,0.7,1,A,1
2016_q15,2,0.6923076923076923,0.0769230769230769,0.0769230769230769,0.1538461538461538,A,D,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2016_q15,3,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.0,A,C,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,1
2016_q17,0,0.9333333333333332,0.0,0.0666666666666666,0.0,A,A,A,microsoft/Phi-3-mini-4k-instruct,0.7,1,A,1
2016_q17,1,1.0,0.0,0.0,0.0,A,D,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2016_q17,2,0.9333333333333332,0.0666666666666666,0.0,0.0,A,C,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2016_q17,3,1.0,0.0,0.0,0.0,A,B,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2016_q18,0,1.0,0.0,0.0,0.0,A,C,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2016_q18,1,0.8,0.1333333333333333,0.0,0.0666666666666666,A,B,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2016_q18,2,0.9333333333333332,0.0666666666666666,0.0,0.0,A,A,C,microsoft/Phi-3-mini-4k-instruct,0.7,1,A,1
2016_q18,3,0.8,0.2,0.0,0.0,A,D,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2016_q19,0,1.0,0.0,0.0,0.0,A,D,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2016_q19,1,0.6,0.0666666666666666,0.0,0.3333333333333333,A,C,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2016_q19,2,0.6666666666666666,0.2,0.1333333333333333,0.0,A,B,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,0
2016_q19,3,0.6,0.4,0.0,0.0,A,A,D,microsoft/Phi-3-mini-4k-instruct,0.7,1,B,0
2016_q20,0,0.9333333333333332,0.0,0.0,0.0666666666666666,A,B,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2016_q20,1,0.8666666666666667,0.0666666666666666,0.0,0.0666666666666666,A,A,B,microsoft/Phi-3-mini-4k-instruct,0.7,1,D,0
2016_q20,2,0.8666666666666667,0.0,0.0666666666666666,0.0666666666666666,A,D,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2016_q20,3,0.9333333333333332,0.0,0.0,0.0666666666666666,A,C,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2016_q21,0,0.6666666666666666,0.0833333333333333,0.25,0.0,A,C,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,1
2016_q21,1,0.8571428571428571,0.1428571428571428,0.0,0.0,A,B,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2016_q21,2,1.0,0.0,0.0,0.0,A,A,C,microsoft/Phi-3-mini-4k-instruct,0.7,1,A,1
2016_q21,3,0.8666666666666667,0.0666666666666666,0.0,0.0666666666666666,A,D,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2016_q22,0,0.6666666666666666,0.3333333333333333,0.0,0.0,A,B,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,B,1
2016_q22,1,0.8666666666666667,0.1333333333333333,0.0,0.0,A,A,B,microsoft/Phi-3-mini-4k-instruct,0.7,1,A,1
2016_q22,2,0.7333333333333333,0.0666666666666666,0.0,0.2,A,D,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2016_q22,3,0.6,0.1333333333333333,0.2,0.0666666666666666,A,C,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,1
2016_q24,0,0.8666666666666667,0.0666666666666666,0.0666666666666666,0.0,A,C,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2016_q24,1,0.6666666666666666,0.3333333333333333,0.0,0.0,A,B,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,B,1
2016_q24,2,0.9333333333333332,0.0666666666666666,0.0,0.0,A,A,C,microsoft/Phi-3-mini-4k-instruct,0.7,1,A,1
2016_q24,3,0.6,0.1333333333333333,0.0666666666666666,0.2,A,D,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2016_q26,0,0.7857142857142857,0.2142857142857142,0.0,0.0,A,B,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2016_q26,1,0.6666666666666666,0.3333333333333333,0.0,0.0,A,A,B,microsoft/Phi-3-mini-4k-instruct,0.7,1,B,0
2016_q26,2,0.8333333333333334,0.0833333333333333,0.0,0.0833333333333333,A,D,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2016_q26,3,0.5714285714285714,0.0714285714285714,0.3571428571428571,0.0,A,C,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,1
2016_q27,0,0.7333333333333333,0.0666666666666666,0.0,0.2,A,D,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2016_q27,1,0.6,0.0,0.2666666666666666,0.1333333333333333,A,C,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2016_q27,2,0.7333333333333333,0.0666666666666666,0.0666666666666666,0.1333333333333333,A,B,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2016_q27,3,0.6,0.1333333333333333,0.0666666666666666,0.2,A,A,D,microsoft/Phi-3-mini-4k-instruct,0.7,1,D,0
2016_q28,0,0.5333333333333333,0.1333333333333333,0.0666666666666666,0.2666666666666666,A,B,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2016_q28,1,0.4666666666666667,0.0666666666666666,0.2,0.2666666666666666,A,A,B,microsoft/Phi-3-mini-4k-instruct,0.7,1,D,0
2016_q28,2,0.4666666666666667,0.0,0.0,0.5333333333333333,D,D,B,microsoft/Phi-3-mini-4k-instruct,0.7,1,D,1
2016_q28,3,0.2666666666666666,0.1333333333333333,0.2,0.4,D,C,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2016_q34,0,0.6,0.1333333333333333,0.2,0.0666666666666666,A,C,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,1
2016_q34,1,0.4,0.3333333333333333,0.2,0.0666666666666666,A,B,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,0
2016_q34,2,0.7333333333333333,0.0666666666666666,0.1333333333333333,0.0666666666666666,A,A,C,microsoft/Phi-3-mini-4k-instruct,0.7,1,D,0
2016_q34,3,0.8,0.0666666666666666,0.1333333333333333,0.0,A,D,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,0
2016_q36,0,0.7333333333333333,0.2666666666666666,0.0,0.0,A,B,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,B,1
2016_q36,1,0.8666666666666667,0.0,0.1333333333333333,0.0,A,A,B,microsoft/Phi-3-mini-4k-instruct,0.7,1,C,0
2016_q36,2,0.7333333333333333,0.0666666666666666,0.0666666666666666,0.1333333333333333,A,D,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2016_q36,3,0.6666666666666666,0.0666666666666666,0.2666666666666666,0.0,A,C,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,1
2016_q37,0,0.1333333333333333,0.1333333333333333,0.3333333333333333,0.4,D,D,D,microsoft/Phi-3-mini-4k-instruct,0.7,1,D,1
2016_q37,1,0.3571428571428571,0.2857142857142857,0.3571428571428571,0.0,A,C,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,1
2016_q37,2,0.1333333333333333,0.6,0.2666666666666666,0.0,B,B,D,microsoft/Phi-3-mini-4k-instruct,0.7,1,B,1
2016_q37,3,0.8,0.0666666666666666,0.1333333333333333,0.0,A,A,D,microsoft/Phi-3-mini-4k-instruct,0.7,1,C,0
2016_q38,0,0.7333333333333333,0.0666666666666666,0.1333333333333333,0.0666666666666666,A,C,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2016_q38,1,0.7333333333333333,0.0666666666666666,0.0,0.2,A,B,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2016_q38,2,0.9333333333333332,0.0,0.0666666666666666,0.0,A,A,C,microsoft/Phi-3-mini-4k-instruct,0.7,1,A,1
2016_q38,3,0.8,0.2,0.0,0.0,A,D,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2016_q39,0,1.0,0.0,0.0,0.0,A,C,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2016_q39,1,1.0,0.0,0.0,0.0,A,B,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2016_q39,2,0.8666666666666667,0.0666666666666666,0.0,0.0666666666666666,A,A,C,microsoft/Phi-3-mini-4k-instruct,0.7,1,D,0
2016_q39,3,0.8666666666666667,0.0666666666666666,0.0,0.0666666666666666,A,D,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2017_q3,0,0.7333333333333333,0.0,0.0,0.2666666666666666,A,A,A,microsoft/Phi-3-mini-4k-instruct,0.7,1,D,0
2017_q3,1,0.9333333333333332,0.0,0.0,0.0666666666666666,A,D,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2017_q3,2,0.6666666666666666,0.2666666666666666,0.0666666666666666,0.0,A,C,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,B,0
2017_q3,3,0.7333333333333333,0.2666666666666666,0.0,0.0,A,B,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,B,1
2017_q4,0,0.7333333333333333,0.2666666666666666,0.0,0.0,A,B,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,B,1
2017_q4,1,0.9333333333333332,0.0666666666666666,0.0,0.0,A,A,B,microsoft/Phi-3-mini-4k-instruct,0.7,1,A,1
2017_q4,2,0.6,0.1333333333333333,0.0,0.2666666666666666,A,D,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2017_q4,3,0.5333333333333333,0.2666666666666666,0.1333333333333333,0.0666666666666666,A,C,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2017_q5,0,1.0,0.0,0.0,0.0,A,A,A,microsoft/Phi-3-mini-4k-instruct,0.7,1,A,1
2017_q5,1,0.6,0.0,0.0,0.4,A,D,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2017_q5,2,0.6,0.0,0.4,0.0,A,C,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,1
2017_q5,3,0.6666666666666666,0.3333333333333333,0.0,0.0,A,B,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,B,1
2017_q8,0,0.8,0.0,0.2,0.0,A,C,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,1
2017_q8,1,0.7333333333333333,0.2666666666666666,0.0,0.0,A,B,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,B,1
2017_q8,2,0.9333333333333332,0.0666666666666666,0.0,0.0,A,A,C,microsoft/Phi-3-mini-4k-instruct,0.7,1,A,1
2017_q8,3,0.7333333333333333,0.2666666666666666,0.0,0.0,A,D,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,B,0
2017_q10,0,0.7333333333333333,0.1333333333333333,0.1333333333333333,0.0,A,A,A,microsoft/Phi-3-mini-4k-instruct,0.7,1,C,0
2017_q10,1,0.6666666666666666,0.1333333333333333,0.0666666666666666,0.1333333333333333,A,D,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2017_q10,2,0.6,0.2,0.1333333333333333,0.0666666666666666,A,C,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2017_q10,3,0.7333333333333333,0.2,0.0666666666666666,0.0,A,B,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2017_q11,0,0.8,0.0,0.2,0.0,A,A,A,microsoft/Phi-3-mini-4k-instruct,0.7,1,C,0
2017_q11,1,0.8,0.2,0.0,0.0,A,D,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2017_q11,2,0.9333333333333332,0.0,0.0666666666666666,0.0,A,C,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2017_q11,3,0.8,0.0,0.0,0.2,A,B,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2017_q12,0,0.875,0.0,0.0,0.125,A,C,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2017_q12,1,0.75,0.0,0.25,0.0,A,B,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,0
2017_q12,2,0.75,0.25,0.0,0.0,A,A,C,microsoft/Phi-3-mini-4k-instruct,0.7,1,B,0
2017_q12,3,0.8571428571428571,0.0,0.0,0.1428571428571428,A,D,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2017_q14,0,0.4,0.2666666666666666,0.0666666666666666,0.2666666666666666,A,B,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2017_q14,1,0.4,0.2666666666666666,0.0666666666666666,0.2666666666666666,A,A,B,microsoft/Phi-3-mini-4k-instruct,0.7,1,D,0
2017_q14,2,0.4,0.2,0.0666666666666666,0.3333333333333333,A,D,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2017_q14,3,0.5714285714285714,0.0714285714285714,0.1428571428571428,0.2142857142857142,A,C,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,0
2017_q15,0,0.4,0.2,0.1333333333333333,0.2666666666666666,A,D,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2017_q15,1,0.5333333333333333,0.0,0.4666666666666667,0.0,A,C,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,1
2017_q15,2,0.3333333333333333,0.6,0.0666666666666666,0.0,B,B,D,microsoft/Phi-3-mini-4k-instruct,0.7,1,B,1
2017_q15,3,0.9333333333333332,0.0,0.0666666666666666,0.0,A,A,D,microsoft/Phi-3-mini-4k-instruct,0.7,1,A,1
2017_q17,0,0.8,0.2,0.0,0.0,A,B,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2017_q17,1,1.0,0.0,0.0,0.0,A,A,B,microsoft/Phi-3-mini-4k-instruct,0.7,1,A,1
2017_q17,2,1.0,0.0,0.0,0.0,A,D,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2017_q17,3,0.8,0.0,0.2,0.0,A,C,B,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,1
2017_q18,0,0.6,0.3333333333333333,0.0,0.0666666666666666,A,A,A,microsoft/Phi-3-mini-4k-instruct,0.7,1,D,0
2017_q18,1,0.4,0.2666666666666666,0.0666666666666666,0.2666666666666666,A,D,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2017_q18,2,0.2,0.3333333333333333,0.4,0.0666666666666666,C,C,A,microsoft/Phi-3-mini-4k-instruct,0.7,1,C,1
2017_q18,3,0.4666666666666667,0.4,0.0666666666666666,0.0666666666666666,A,B,A,microsoft/Phi-3-mini-4k-instruct,0.7,0,B,1
2017_q19,0,0.6,0.0666666666666666,0.0,0.3333333333333333,A,D,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2017_q19,1,0.4666666666666667,0.0,0.4666666666666667,0.0666666666666666,A,C,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,1
2017_q19,2,0.3333333333333333,0.5333333333333333,0.0666666666666666,0.0666666666666666,B,B,D,microsoft/Phi-3-mini-4k-instruct,0.7,1,B,1
2017_q19,3,1.0,0.0,0.0,0.0,A,A,D,microsoft/Phi-3-mini-4k-instruct,0.7,1,A,1
2017_q20,0,0.4666666666666667,0.0666666666666666,0.4666666666666667,0.0,C,C,C,microsoft/Phi-3-mini-4k-instruct,0.7,1,C,1
2017_q20,1,0.6,0.4,0.0,0.0,A,B,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,B,1
2017_q20,2,0.8666666666666667,0.1333333333333333,0.0,0.0,A,A,C,microsoft/Phi-3-mini-4k-instruct,0.7,1,A,1
2017_q20,3,0.2,0.4666666666666667,0.0,0.3333333333333333,B,D,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2017_q21,0,1.0,0.0,0.0,0.0,A,D,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2017_q21,1,0.7333333333333333,0.0666666666666666,0.2,0.0,A,C,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,1
2017_q21,2,0.8,0.1333333333333333,0.0666666666666666,0.0,A,B,D,microsoft/Phi-3-mini-4k-instruct,0.7,0,A,0
2017_q21,3,0.8666666666666667,0.0,0.1333333333333333,0.0,A,A,D,microsoft/Phi-3-mini-4k-instruct,0.7,1,C,0
2017_q22,0,0.8,0.0666666666666666,0.1333333333333333,0.0,A,C,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,C,1
2017_q22,1,0.4285714285714285,0.5714285714285714,0.0,0.0,B,B,C,microsoft/Phi-3-mini-4k-instruct,0.7,1,B,1
2017_q22,2,0.7333333333333333,0.2,0.0666666666666666,0.0,A,A,C,microsoft/Phi-3-mini-4k-instruct,0.7,1,A,1
2017_q22,3,0.7857142857142857,0.0714285714285714,0.0,0.1428571428571428,A,D,C,microsoft/Phi-3-mini-4k-instruct,0.7,0,D,1
2017_q23,0,0.6666666666666666,0.2,0.1333333333333333,0.0,A,A,A,microsoft/Phi-3-mini-4k-instruct,0.7,1,C,0
